Código de Modalidad;Código de la infraestructura;Número de Agentes Educativos;Recursos para formación;Periodo;Codigo Caja de Compensacion;Caja de Compensacion;Fecha Creacion
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF030-11-00036;152;1414746;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P2;30;COMFAGUAJIRA;2018-03-24 14:08:51.313
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF030-11-00037;100;405740;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P2;30;COMFAGUAJIRA;2018-03-24 14:08:51.313
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00006;17;272788;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P2;30;COMFAGUAJIRA;2018-03-24 14:08:51.313
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00007;6;190281;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P2;30;COMFAGUAJIRA;2018-03-24 14:08:51.313
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00019;8;147292;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P2;30;COMFAGUAJIRA;2018-03-24 14:08:51.313
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF030-11-00026;294;1206942;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P2;30;COMFAGUAJIRA;2018-03-24 14:08:51.313
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF030-11-00027;470;1391210;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P2;30;COMFAGUAJIRA;2018-03-24 14:08:51.313
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF030-11-00028;216;1190548;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P2;30;COMFAGUAJIRA;2018-03-24 14:08:51.313
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF030-11-00032;167;1674881;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P2;30;COMFAGUAJIRA;2018-03-24 14:08:51.313
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF030-11-00033;185;921070;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P2;30;COMFAGUAJIRA;2018-03-24 14:08:51.313
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF030-11-00034;89;504117;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P2;30;COMFAGUAJIRA;2018-03-24 14:08:51.313
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF030-11-00020;21;153193;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P2;30;COMFAGUAJIRA;2018-03-24 14:08:51.313
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF030-11-00021;7;2050064;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P2;30;COMFAGUAJIRA;2018-03-24 14:08:51.313
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF030-11-00022;102;805813;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P2;30;COMFAGUAJIRA;2018-03-24 14:08:51.313
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF030-11-00023;232;2365718;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P2;30;COMFAGUAJIRA;2018-03-24 14:08:51.313
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF030-11-00024;168;1122354;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P2;30;COMFAGUAJIRA;2018-03-24 14:08:51.313
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF030-11-00025;167;696341;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P2;30;COMFAGUAJIRA;2018-03-24 14:08:51.313
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF030-10-00170;81;212379;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P2;30;COMFAGUAJIRA;2018-03-24 14:08:51.313
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF030-10-00193;179;948033;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P2;30;COMFAGUAJIRA;2018-03-24 14:08:51.313
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF030-10-00211;145;365605;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P2;30;COMFAGUAJIRA;2018-03-24 14:08:51.313
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF030-11-00017;171;6975412;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P2;30;COMFAGUAJIRA;2018-03-24 14:08:51.313
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF030-11-00018;36;981598;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P2;30;COMFAGUAJIRA;2018-03-24 14:08:51.313
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF030-11-00019;152;377596;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P2;30;COMFAGUAJIRA;2018-03-24 14:08:51.313
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF030-10-00078;236;2328486;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P2;30;COMFAGUAJIRA;2018-03-24 14:08:51.313
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF030-10-00080;175;1981635;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P2;30;COMFAGUAJIRA;2018-03-24 14:08:51.313
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF030-10-00081;85;1024755;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P2;30;COMFAGUAJIRA;2018-03-24 14:08:51.313
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF030-10-00082;202;1384277;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P2;30;COMFAGUAJIRA;2018-03-24 14:08:51.313
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF030-10-00162;270;2158400;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P2;30;COMFAGUAJIRA;2018-03-24 14:08:51.313
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF030-10-00166;364;2481222;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P2;30;COMFAGUAJIRA;2018-03-24 14:08:51.313
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF030-10-00035;156;2451648;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF030-10-00050;349;4220457;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF030-10-00051;342;4135806;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF030-10-00061;157;2086981;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF030-10-00075;161;3265633;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF030-10-00076;154;3557689;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-11-00038;22;598000;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-11-00039;22;598000;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00218;40;535350;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00219;30;453850;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00220;39;527200;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-11-00029;97;1173021;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-11-00030;76;919068;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-11-00031;120;1451160;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00212;1;217500;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00213;22;598000;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00214;61;706500;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00215;32;679500;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00216;25;413100;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00217;76;828750;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00190;13;105950;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00191;9;73350;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00192;5;40750;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00208;19;154850;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00209;21;171150;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00210;69;562350;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00184;23;326143;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00185;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00186;11;89650;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00187;19;339774;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00188;6;326286;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00189;20;579079;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00178;20;394155;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00179;16;407786;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00180;33;500105;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00181;5;40750;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00182;5;40750;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00183;6;326286;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00172;113;1549000;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00173;14;114100;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00174;13;105950;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00175;9;73350;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00176;17;138550;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00177;17;138550;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00126;1;217500;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00127;1;217500;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00128;1;217500;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00130;1;217500;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00131;1;217500;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00133;1;217500;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00095;17;370151;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00096;9;73350;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00097;15;353405;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00098;11;89650;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00100;21;217385;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00125;1;217500;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00073;25;413100;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00088;26;350593;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00089;30;429424;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00090;12;144031;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00091;31;345112;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00092;33;500105;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00046;27;220050;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00048;18;146700;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00069;49;608700;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00070;49;608700;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00071;25;413100;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00072;49;608700;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00026;16;130400;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00027;17;138550;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00030;9;73350;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00031;11;89650;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00044;18;146700;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00045;22;179300;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00020;10;81500;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00021;15;122250;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00022;15;122250;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00023;15;122250;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00024;17;138550;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00025;13;105950;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF030-11-00035;56;1242348;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF030-11-00036;116;1967928;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF030-11-00037;97;1549781;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00006;40;464693;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00007;3;163143;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - HOGARES INFANTILES;CCF030-10-00019;16;130400;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF030-11-00026;201;3560973;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF030-11-00027;10;1062830;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF030-11-00028;226;2733018;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF030-11-00032;150;2755850;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF030-11-00033;155;3356750;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF030-11-00034;66;1363278;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF030-11-00020;23;278139;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF030-11-00021;85;3956572;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF030-11-00022;141;2176063;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF030-11-00023;234;3771662;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF030-11-00024;186;2814438;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF030-11-00025;427;5823041;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF030-10-00170;121;1557443;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF030-10-00193;236;3419088;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF030-10-00211;92;1300936;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P3;30;COMFAGUAJIRA;2018-03-24 14:24:07.037
