Identificación del programa;Código de Modalidad;Código de Convenios y/o contratos FONIÑEZ;Valor;Periodo;Codigo Caja de Compensacion;Caja de Compensacion;Fecha Creacion
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - JARDINES SOCIALES;Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;10;COMFABOY;2020-05-11 18:23:43.337
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - JARDINES SOCIALES;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;10;COMFABOY;2020-05-11 18:23:43.337
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - JARDINES SOCIALES;Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;10;COMFABOY;2020-05-11 18:23:43.337
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - JARDINES SOCIALES;Saldo Final Convenios – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;10;COMFABOY;2020-05-11 18:23:43.337
ATENCIÓN INTEGRAL A LA NIÑEZ;PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;7;COMFAMILIAR Atlántico;2020-05-11 18:25:48.417
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;30;COMFAGUAJIRA;2020-05-11 18:44:20.160
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - HOGARES INFANTILES;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;30;COMFAGUAJIRA;2020-05-11 18:44:20.160
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - HOGARES LACTANTES;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;30;COMFAGUAJIRA;2020-05-11 18:44:20.160
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - HCB MÚLTIPLES;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;30;COMFAGUAJIRA;2020-05-11 18:44:20.160
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - HCB EMPRESARIALES;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;30;COMFAGUAJIRA;2020-05-11 18:44:20.160
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - JARDINES SOCIALES;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;30;COMFAGUAJIRA;2020-05-11 18:44:20.160
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - PREESCOLARES;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;30;COMFAGUAJIRA;2020-05-11 18:44:20.160
ATENCIÓN INTEGRAL A LA NIÑEZ;PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;30;COMFAGUAJIRA;2020-05-11 18:44:20.160
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - HOGARES INFANTILES;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;2;COMFAMILIAR CAMACOL;2020-05-11 20:26:20.320
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - HCB MÚLTIPLES;Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;36;COMFAORIENTE;2020-05-18 23:59:13.440
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Saldo Final Convenios – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;36;COMFAORIENTE;2020-05-18 23:59:13.440
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - PREESCOLARES;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;36;COMFAORIENTE;2020-05-18 23:59:13.440
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - PREESCOLARES;Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;36;COMFAORIENTE;2020-05-18 23:59:13.440
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - PREESCOLARES;Saldo Final Convenios – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;36;COMFAORIENTE;2020-05-18 23:59:13.440
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;36;COMFAORIENTE;2020-05-18 23:59:13.440
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;36;COMFAORIENTE;2020-05-18 23:59:13.440
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;36;COMFAORIENTE;2020-05-18 23:59:13.440
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - HCB EMPRESARIALES;Saldo Final Convenios – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;36;COMFAORIENTE;2020-05-18 23:59:13.440
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - JARDINES SOCIALES;Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;36;COMFAORIENTE;2020-05-18 23:59:13.440
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - JARDINES SOCIALES;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;36;COMFAORIENTE;2020-05-18 23:59:13.440
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - JARDINES SOCIALES;Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;36;COMFAORIENTE;2020-05-18 23:59:13.440
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - JARDINES SOCIALES;Saldo Final Convenios – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;36;COMFAORIENTE;2020-05-18 23:59:13.440
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - PREESCOLARES;Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;36;COMFAORIENTE;2020-05-18 23:59:13.440
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - HCB MÚLTIPLES;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;36;COMFAORIENTE;2020-05-18 23:59:13.440
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - HCB MÚLTIPLES;Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;36;COMFAORIENTE;2020-05-18 23:59:13.440
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - HCB MÚLTIPLES;Saldo Final Convenios – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;36;COMFAORIENTE;2020-05-18 23:59:13.440
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - HCB EMPRESARIALES;Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;36;COMFAORIENTE;2020-05-18 23:59:13.440
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - HCB EMPRESARIALES;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;36;COMFAORIENTE;2020-05-18 23:59:13.440
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - HCB EMPRESARIALES;Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;36;COMFAORIENTE;2020-05-18 23:59:13.440
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - JARDINES SOCIALES;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;46;CAFASUR;2020-05-22 12:44:02.793
ATENCIÓN INTEGRAL A LA NIÑEZ;COMUNITARIA  - HCB AGRUPADO;Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;46;CAFASUR;2020-05-22 12:44:02.793
ATENCIÓN INTEGRAL A LA NIÑEZ;COMUNITARIA  - HCB AGRUPADO;Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;46;CAFASUR;2020-05-22 12:44:02.793
ATENCIÓN INTEGRAL A LA NIÑEZ;COMUNITARIA  - HCB AGRUPADO;Saldo Final Convenios – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;46;CAFASUR;2020-05-22 12:44:02.793
ATENCIÓN INTEGRAL A LA NIÑEZ;COMUNITARIA  - HCB AGRUPADO;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;46;CAFASUR;2020-05-22 12:44:02.793
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - HOGARES INFANTILES;Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;46;CAFASUR;2020-05-22 12:44:02.793
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - HOGARES INFANTILES;Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;46;CAFASUR;2020-05-22 12:44:02.793
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - HOGARES INFANTILES;Saldo Final Convenios – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;46;CAFASUR;2020-05-22 12:44:02.793
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - HOGARES INFANTILES;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;46;CAFASUR;2020-05-22 12:44:02.793
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - HCB EMPRESARIALES;Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;46;CAFASUR;2020-05-22 12:44:02.793
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - HCB EMPRESARIALES;Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;46;CAFASUR;2020-05-22 12:44:02.793
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - HCB EMPRESARIALES;Saldo Final Convenios – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;46;CAFASUR;2020-05-22 12:44:02.793
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - HCB EMPRESARIALES;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;46;CAFASUR;2020-05-22 12:44:02.793
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - JARDINES SOCIALES;Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;46;CAFASUR;2020-05-22 12:44:02.793
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - JARDINES SOCIALES;Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;46;CAFASUR;2020-05-22 12:44:02.793
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - JARDINES SOCIALES;Saldo Final Convenios – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;46;CAFASUR;2020-05-22 12:44:02.793
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;1777115220;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;48;COMFATOLIMA;2020-06-25 17:10:59.377
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;354667837;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;48;COMFATOLIMA;2020-06-25 17:10:59.377
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Saldo Final Convenios – Período reportado;1422447383;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;48;COMFATOLIMA;2020-06-25 17:10:59.377
ATENCIÓN INTEGRAL A LA NIÑEZ;PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;65;CAFAMAZ;2020-07-03 12:20:24.257
ATENCIÓN INTEGRAL A LA NIÑEZ;PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;65;CAFAMAZ;2020-07-03 12:20:24.257
ATENCIÓN INTEGRAL A LA NIÑEZ;PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;65;CAFAMAZ;2020-07-03 12:20:24.257
ATENCIÓN INTEGRAL A LA NIÑEZ;PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);Saldo Final Convenios – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;65;CAFAMAZ;2020-07-03 12:20:24.257
JORNADA ESCOLAR COMPLEMENTARIA;PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;65;CAFAMAZ;2020-07-03 12:20:24.257
JORNADA ESCOLAR COMPLEMENTARIA;PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;65;CAFAMAZ;2020-07-03 12:20:24.257
JORNADA ESCOLAR COMPLEMENTARIA;PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;65;CAFAMAZ;2020-07-03 12:20:24.257
JORNADA ESCOLAR COMPLEMENTARIA;PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);Saldo Final Convenios – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;65;CAFAMAZ;2020-07-03 12:20:24.257
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;38;CAFABA;2020-07-17 10:46:50.273
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;37;COMFANORTE;2020-07-17 18:26:02.087
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;4008521515;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;37;COMFANORTE;2020-07-17 18:26:02.087
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;2827024769;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;37;COMFANORTE;2020-07-17 18:26:02.087
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Saldo Final Convenios – Período reportado;1181496746;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;37;COMFANORTE;2020-07-17 18:26:02.087
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Saldo inicial convenios;1407804600;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;57;COMFANDI;2020-07-23 11:05:58.490
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;1533931032;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;57;COMFANDI;2020-07-23 11:05:58.490
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;447625453;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;57;COMFANDI;2020-07-23 11:05:58.490
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Saldo Final Convenios – Período reportado;960179147;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;57;COMFANDI;2020-07-23 11:05:58.490
ATENCIÓN INTEGRAL A LA NIÑEZ;PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;14;COMFACAUCA;2020-07-23 13:08:06.897
ATENCIÓN INTEGRAL A LA NIÑEZ;PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;14;COMFACAUCA;2020-07-23 13:08:06.897
ATENCIÓN INTEGRAL A LA NIÑEZ;PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;14;COMFACAUCA;2020-07-23 13:08:06.897
ATENCIÓN INTEGRAL A LA NIÑEZ;PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);Saldo Final Convenios – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;14;COMFACAUCA;2020-07-23 13:08:06.897
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - JARDINES SOCIALES;Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;14;COMFACAUCA;2020-07-23 13:08:06.897
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - JARDINES SOCIALES;Saldo Final Convenios – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;14;COMFACAUCA;2020-07-23 13:08:06.897
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - PREESCOLARES;Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;14;COMFACAUCA;2020-07-23 13:08:06.897
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - PREESCOLARES;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;14;COMFACAUCA;2020-07-23 13:08:06.897
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - PREESCOLARES;Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;14;COMFACAUCA;2020-07-23 13:08:06.897
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - PREESCOLARES;Saldo Final Convenios – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;14;COMFACAUCA;2020-07-23 13:08:06.897
